COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10636.1         | 10523.0         | 8637.6         
2    | 594.7           | 594.4           | 559.0          
3    | 9.4             | 9.4             | 8.6            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30291.4         | 28822.7         | 23708.2        
10   | 2652.4          | 2648.6          | 2354.3         
11   | 103.8           | 103.8           | 97.0           
12   | 5.6             | 5.6             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17087.7         | 16816.3         | 15061.7        
18   | 447.5           | 447.4           | 423.1          
19   | 8.4             | 8.4             | 7.6            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19077.4         | 18930.8         | 16819.9        
26   | 532.9           | 532.8           | 494.7          
27   | 11.9            | 11.9            | 10.9           
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81460.3         | 79456.3         | 68182.8        
=================================================================
