COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11661.5         | 11534.4         | 9475.7         
2    | 681.9           | 681.8           | 643.0          
3    | 10.3            | 10.3            | 6.8            
4    | 0.4             | 0.4             | 0.3            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32500.9         | 30852.8         | 25151.5        
10   | 3139.5          | 3136.8          | 2779.5         
11   | 124.7           | 125.0           | 116.7          
12   | 6.7             | 6.7             | 5.8            
13   | 0.4             | 0.4             | 0.1            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16253.0         | 15979.5         | 14303.2        
18   | 435.9           | 435.9           | 407.3          
19   | 10.1            | 10.1            | 8.2            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18237.6         | 18105.5         | 16066.9        
26   | 519.6           | 520.2           | 487.4          
27   | 11.6            | 11.8            | 6.1            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 83594.9         | 81412.4         | 69458.6        
=================================================================
