COUNTRATE ANALYSIS: round_2.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10673.4         | 10559.1         | 8684.6         
2    | 575.4           | 574.9           | 537.9          
3    | 9.7             | 9.7             | 7.4            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30461.9         | 28956.0         | 23829.6        
10   | 2640.8          | 2635.9          | 2340.3         
11   | 101.7           | 101.5           | 94.3           
12   | 5.8             | 5.7             | 2.3            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15383.9         | 15124.6         | 13513.2        
18   | 383.0           | 383.8           | 361.7          
19   | 5.3             | 5.4             | 1.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17136.1         | 17008.3         | 15016.6        
26   | 495.4           | 495.7           | 465.7          
27   | 10.6            | 10.6            | 8.2            
28   | 0.5             | 0.5             | 0.1            
29   | 0.1             | 0.1             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77884.3         | 75872.4         | 64863.4        
=================================================================
