COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10442.4         | 10333.0         | 8486.9         
2    | 561.0           | 559.6           | 521.0          
3    | 9.8             | 9.7             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29879.4         | 28412.5         | 23376.3        
10   | 2563.6          | 2561.4          | 2289.0         
11   | 97.0            | 97.3            | 91.4           
12   | 4.6             | 4.6             | 3.3            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11050.1         | 10872.7         | 9659.9         
18   | 233.1           | 232.8           | 211.6          
19   | 2.2             | 2.2             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11621.8         | 11535.2         | 10042.0        
26   | 351.6           | 350.7           | 322.8          
27   | 5.0             | 4.9             | 3.1            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66822.1         | 64977.5         | 55007.5        
=================================================================
