COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10467.6         | 10357.2         | 8497.8         
2    | 564.9           | 564.6           | 522.6          
3    | 8.9             | 8.9             | 6.6            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29853.5         | 28363.2         | 23356.7        
10   | 2565.4          | 2561.0          | 2276.6         
11   | 96.2            | 96.2            | 92.6           
12   | 3.5             | 3.5             | 0.7            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12421.8         | 12227.0         | 10885.9        
18   | 278.6           | 278.6           | 243.1          
19   | 4.4             | 4.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13222.1         | 13129.4         | 11475.4        
26   | 385.9           | 385.5           | 354.3          
27   | 6.8             | 6.8             | 2.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69880.1         | 67986.9         | 57715.3        
=================================================================
