COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10656.9         | 10544.8         | 8646.6         
2    | 589.3           | 589.3           | 548.0          
3    | 10.0            | 10.0            | 6.8            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30486.3         | 28963.0         | 23834.3        
10   | 2662.1          | 2658.5          | 2363.3         
11   | 104.3           | 104.3           | 98.4           
12   | 5.3             | 5.3             | 2.9            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11354.2         | 11169.2         | 9930.5         
18   | 233.1           | 232.8           | 202.7          
19   | 1.9             | 1.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11951.2         | 11870.3         | 10352.4        
26   | 355.7           | 355.5           | 332.7          
27   | 5.2             | 5.2             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68416.0         | 66510.7         | 56318.6        
=================================================================
