COUNTRATE ANALYSIS: round_20.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10337.4         | 10227.0         | 8401.5         
2    | 543.6           | 543.5           | 504.5          
3    | 9.4             | 9.4             | 7.0            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29613.6         | 28175.4         | 23209.4        
10   | 2534.7          | 2530.7          | 2253.6         
11   | 93.5            | 93.5            | 86.7           
12   | 4.7             | 4.7             | 3.9            
13   | 0.3             | 0.3             | 0.2            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11459.9         | 11269.7         | 10024.3        
18   | 244.9           | 244.8           | 228.9          
19   | 3.8             | 3.8             | 0.7            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12066.0         | 11976.0         | 10452.0        
26   | 356.0           | 356.0           | 315.0          
27   | 4.4             | 4.4             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67272.9         | 65439.8         | 55487.7        
=================================================================
