COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10682.2         | 10565.1         | 8665.4         
2    | 591.7           | 591.5           | 547.9          
3    | 9.4             | 9.4             | 8.2            
4    | 0.5             | 0.5             | 0.2            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30536.6         | 28984.0         | 23811.7        
10   | 2674.2          | 2669.8          | 2371.6         
11   | 102.3           | 102.3           | 94.6           
12   | 6.9             | 6.9             | 5.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11249.7         | 11069.0         | 9840.4         
18   | 246.0           | 246.0           | 223.2          
19   | 4.7             | 4.7             | 0.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11854.5         | 11770.7         | 10281.8        
26   | 343.9           | 343.9           | 313.1          
27   | 4.3             | 4.3             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68307.7         | 66368.8         | 56164.1        
=================================================================
