COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11509.7         | 11379.1         | 9373.1         
2    | 651.2           | 650.8           | 610.3          
3    | 9.7             | 9.6             | 7.9            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32147.4         | 30532.0         | 24936.4        
10   | 3048.8          | 3042.0          | 2701.2         
11   | 122.9           | 122.7           | 111.7          
12   | 8.3             | 8.3             | 3.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11786.9         | 11594.0         | 10286.9        
18   | 269.1           | 269.1           | 246.3          
19   | 3.8             | 3.8             | 0.5            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12710.1         | 12618.5         | 10974.2        
26   | 413.6           | 413.7           | 391.6          
27   | 5.1             | 5.1             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72687.7         | 70649.8         | 59644.0        
=================================================================
