COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10294.8         | 10186.2         | 8330.3         
2    | 547.1           | 547.3           | 506.3          
3    | 8.4             | 8.3             | 3.4            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29734.3         | 28262.8         | 23314.9        
10   | 2490.4          | 2485.1          | 2217.3         
11   | 90.1            | 90.2            | 85.1           
12   | 5.0             | 5.0             | 4.3            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14320.2         | 14077.7         | 12596.0        
18   | 335.8           | 335.4           | 310.6          
19   | 5.3             | 5.2             | 1.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15516.2         | 15399.0         | 13634.1        
26   | 405.2           | 405.0           | 378.1          
27   | 6.7             | 6.6             | 6.4            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73760.1         | 71814.6         | 61387.8        
=================================================================
