COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10433.1         | 10319.8         | 8488.8         
2    | 550.9           | 550.5           | 516.3          
3    | 6.8             | 6.8             | 5.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29995.6         | 28547.1         | 23530.2        
10   | 2560.3          | 2556.4          | 2278.7         
11   | 103.9           | 103.9           | 98.9           
12   | 4.8             | 4.8             | 3.4            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12478.1         | 12268.5         | 10920.0        
18   | 268.1           | 268.1           | 234.6          
19   | 3.6             | 3.6             | 2.7            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13373.6         | 13283.3         | 11579.7        
26   | 396.2           | 396.2           | 365.7          
27   | 6.6             | 6.6             | 5.7            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70182.6         | 68316.6         | 58030.5        
=================================================================
