COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10776.2         | 10660.1         | 8761.1         
2    | 601.1           | 601.1           | 558.3          
3    | 9.7             | 9.7             | 5.9            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30674.2         | 29193.5         | 24064.2        
10   | 2669.4          | 2664.0          | 2374.4         
11   | 96.6            | 96.6            | 88.0           
12   | 5.2             | 5.2             | 3.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17605.1         | 17308.3         | 15507.3        
18   | 468.3           | 468.2           | 439.5          
19   | 8.4             | 8.4             | 1.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19770.3         | 19614.1         | 17462.7        
26   | 556.0           | 555.9           | 519.3          
27   | 11.9            | 11.9            | 3.2            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 83253.0         | 81197.7         | 69788.5        
=================================================================
