COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11717.7         | 11584.0         | 9533.2         
2    | 688.0           | 687.1           | 640.7          
3    | 13.1            | 13.1            | 11.3           
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32658.9         | 31006.0         | 25258.7        
10   | 3189.3          | 3187.5          | 2832.3         
11   | 127.4           | 127.8           | 118.8          
12   | 7.8             | 7.8             | 6.8            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12052.4         | 11858.0         | 10543.5        
18   | 288.0           | 287.8           | 268.9          
19   | 4.6             | 4.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13066.9         | 12976.7         | 11329.1        
26   | 401.0           | 400.6           | 373.9          
27   | 7.1             | 7.1             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74223.1         | 72149.2         | 60917.3        
=================================================================
