COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11532.0         | 11410.5         | 9360.1         
2    | 666.7           | 667.3           | 619.6          
3    | 11.0            | 10.9            | 9.6            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32204.9         | 30580.5         | 25001.2        
10   | 3026.2          | 3019.8          | 2688.7         
11   | 113.7           | 113.3           | 107.0          
12   | 6.7             | 6.7             | 3.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12201.5         | 12001.2         | 10658.8        
18   | 281.4           | 281.2           | 263.7          
19   | 4.7             | 4.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13222.7         | 13119.2         | 11430.8        
26   | 427.9           | 428.2           | 397.1          
27   | 6.7             | 6.8             | 5.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73706.5         | 71651.0         | 60546.0        
=================================================================
