COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10933.4         | 10800.8         | 8881.4         
2    | 615.4           | 613.5           | 573.4          
3    | 10.0            | 9.9             | 6.8            
4    | 0.3             | 0.3             | 0.1            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30879.0         | 29327.9         | 24161.5        
10   | 2717.6          | 2709.5          | 2418.0         
11   | 106.2           | 106.0           | 99.0           
12   | 7.2             | 7.1             | 7.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16689.6         | 16398.9         | 14671.3        
18   | 436.2           | 435.6           | 410.5          
19   | 7.8             | 7.7             | 3.5            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18585.3         | 18425.6         | 16337.3        
26   | 556.6           | 555.2           | 521.3          
27   | 11.3            | 11.1            | 7.6            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81556.5         | 79410.1         | 68098.9        
=================================================================
