COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11735.9         | 11600.5         | 9548.7         
2    | 687.0           | 686.6           | 622.5          
3    | 11.4            | 11.4            | 9.8            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32640.3         | 30969.6         | 25205.9        
10   | 3219.8          | 3214.5          | 2850.1         
11   | 136.3           | 136.3           | 127.4          
12   | 8.0             | 8.0             | 5.2            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16243.1         | 15972.5         | 14291.4        
18   | 440.2           | 440.0           | 413.7          
19   | 6.9             | 6.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18304.7         | 18167.1         | 16113.9        
26   | 535.3           | 535.2           | 503.6          
27   | 9.9             | 9.9             | 9.2            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 83979.9         | 81759.5         | 69701.3        
=================================================================
