COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10501.6         | 10385.7         | 8526.5         
2    | 565.5           | 565.3           | 532.1          
3    | 9.4             | 9.4             | 8.7            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29984.0         | 28517.7         | 23496.4        
10   | 2567.9          | 2562.9          | 2288.1         
11   | 98.2            | 98.1            | 91.2           
12   | 4.7             | 4.7             | 1.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12155.7         | 11960.1         | 10643.0        
18   | 257.4           | 257.2           | 221.6          
19   | 3.7             | 3.7             | 0.6            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12930.0         | 12841.0         | 11219.3        
26   | 390.2           | 390.2           | 358.3          
27   | 5.8             | 5.8             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69475.0         | 67602.6         | 57387.4        
=================================================================
