COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10713.9         | 10594.4         | 8677.5         
2    | 599.6           | 599.5           | 561.3          
3    | 8.7             | 8.6             | 7.3            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30551.5         | 29032.1         | 23864.2        
10   | 2703.4          | 2700.8          | 2391.6         
11   | 107.9           | 107.9           | 101.8          
12   | 5.8             | 5.9             | 5.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14114.8         | 13861.0         | 12370.6        
18   | 335.4           | 335.0           | 309.7          
19   | 6.6             | 6.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15353.5         | 15235.8         | 13391.2        
26   | 458.5           | 457.9           | 424.2          
27   | 8.9             | 8.8             | 6.0            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74969.1         | 72954.9         | 62110.5        
=================================================================
