COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10542.7         | 10419.3         | 8549.3         
2    | 568.9           | 567.5           | 532.9          
3    | 9.9             | 9.9             | 6.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30188.5         | 28686.4         | 23625.2        
10   | 2596.4          | 2590.4          | 2303.6         
11   | 99.8            | 99.7            | 93.1           
12   | 6.4             | 6.4             | 4.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15482.0         | 15226.9         | 13643.5        
18   | 383.3           | 382.4           | 360.1          
19   | 7.2             | 7.3             | 5.1            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17116.2         | 16979.3         | 15050.7        
26   | 467.2           | 466.8           | 439.6          
27   | 6.9             | 7.0             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77476.1         | 75450.2         | 64614.2        
=================================================================
