COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11565.7         | 11435.1         | 9400.4         
2    | 666.8           | 666.6           | 628.3          
3    | 10.3            | 10.3            | 10.0           
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32288.8         | 30657.6         | 24992.7        
10   | 3107.0          | 3102.6          | 2742.8         
11   | 132.0           | 132.0           | 122.8          
12   | 8.8             | 8.8             | 1.4            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12711.4         | 12503.8         | 11147.7        
18   | 300.8           | 300.5           | 282.7          
19   | 3.8             | 3.8             | 0.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13875.8         | 13777.9         | 12074.9        
26   | 415.6           | 415.6           | 387.9          
27   | 6.1             | 6.1             | 1.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75093.7         | 73021.6         | 61793.5        
=================================================================
