COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10558.9         | 10440.4         | 8550.3         
2    | 579.3           | 579.1           | 539.8          
3    | 8.9             | 8.9             | 6.2            
4    | 0.3             | 0.3             | 0.1            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30191.6         | 28712.8         | 23649.5        
10   | 2627.8          | 2624.1          | 2337.6         
11   | 100.5           | 100.5           | 95.0           
12   | 5.1             | 5.1             | 3.4            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16709.6         | 16417.6         | 14715.5        
18   | 426.6           | 426.6           | 401.1          
19   | 8.7             | 8.7             | 1.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18749.9         | 18600.5         | 16526.7        
26   | 516.5           | 516.1           | 485.0          
27   | 10.0            | 10.0            | 3.0            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80494.2         | 78451.2         | 67314.6        
=================================================================
