COUNTRATE ANALYSIS: round_19.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10259.7         | 10136.7         | 8329.3         
2    | 544.7           | 543.5           | 511.0          
3    | 9.4             | 9.5             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29562.4         | 28103.2         | 23153.0        
10   | 2523.4          | 2517.3          | 2244.2         
11   | 94.5            | 94.2            | 89.0           
12   | 4.1             | 4.1             | 2.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16242.3         | 15964.3         | 14283.4        
18   | 428.2           | 427.1           | 399.8          
19   | 7.3             | 7.2             | 0.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17973.7         | 17823.9         | 15840.8        
26   | 471.5           | 470.8           | 444.4          
27   | 8.7             | 8.7             | 4.6            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78130.3         | 76111.0         | 65301.9        
=================================================================
