COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10248.4         | 10142.5         | 8347.1         
2    | 525.1           | 524.9           | 481.4          
3    | 9.8             | 9.8             | 2.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29501.3         | 28055.4         | 23109.4        
10   | 2493.4          | 2489.4          | 2211.1         
11   | 95.9            | 95.9            | 88.7           
12   | 5.1             | 5.1             | 0.2            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16629.3         | 16347.2         | 14653.2        
18   | 420.1           | 420.1           | 376.9          
19   | 6.6             | 6.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18508.6         | 18361.2         | 16264.8        
26   | 505.0           | 505.0           | 478.2          
27   | 8.3             | 8.3             | 7.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78957.6         | 76972.3         | 66021.3        
=================================================================
