COUNTRATE ANALYSIS: round_18.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10300.5         | 10195.0         | 8350.5         
2    | 555.7           | 555.5           | 519.9          
3    | 10.0            | 10.0            | 7.4            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29603.8         | 28165.5         | 23206.3        
10   | 2524.8          | 2521.5          | 2241.2         
11   | 91.9            | 91.9            | 83.5           
12   | 5.1             | 5.1             | 2.9            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12368.2         | 12163.8         | 10816.2        
18   | 274.1           | 274.0           | 249.5          
19   | 3.6             | 3.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13119.6         | 13027.2         | 11374.9        
26   | 383.8           | 383.8           | 357.4          
27   | 4.9             | 4.9             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69246.4         | 67402.3         | 57209.8        
=================================================================
