COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10654.5         | 10540.8         | 8636.4         
2    | 588.2           | 588.2           | 550.9          
3    | 8.5             | 8.5             | 6.0            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30432.2         | 28916.8         | 23763.7        
10   | 2662.5          | 2656.7          | 2358.6         
11   | 102.3           | 102.3           | 95.9           
12   | 4.8             | 4.8             | 1.3            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11485.7         | 11304.3         | 10047.2        
18   | 245.4           | 245.4           | 231.5          
19   | 3.6             | 3.6             | 0.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12098.9         | 12017.0         | 10450.5        
26   | 365.5           | 365.4           | 335.0          
27   | 5.6             | 5.6             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68658.3         | 66759.8         | 56477.9        
=================================================================
