COUNTRATE ANALYSIS: round_19.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10442.9         | 10329.1         | 8447.9         
2    | 567.1           | 567.3           | 530.7          
3    | 10.4            | 10.3            | 8.2            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30017.9         | 28543.3         | 23486.8        
10   | 2597.3          | 2591.5          | 2303.1         
11   | 102.9           | 103.4           | 94.9           
12   | 7.2             | 7.2             | 3.4            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12745.3         | 12536.4         | 11159.5        
18   | 287.9           | 287.9           | 259.9          
19   | 2.7             | 2.7             | 0.7            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13660.8         | 13567.8         | 11861.6        
26   | 403.3           | 404.0           | 376.7          
27   | 7.8             | 7.9             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70854.3         | 68959.5         | 58533.4        
=================================================================
