COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11092.6         | 10966.7         | 8981.0         
2    | 636.9           | 636.7           | 591.6          
3    | 10.6            | 10.6            | 9.4            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31321.2         | 29744.7         | 24391.7        
10   | 2837.4          | 2830.6          | 2510.0         
11   | 119.4           | 119.4           | 112.1          
12   | 7.2             | 7.2             | 5.8            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13284.1         | 13059.9         | 11655.6        
18   | 309.9           | 309.9           | 267.5          
19   | 4.1             | 4.1             | 0.8            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14367.2         | 14263.8         | 12546.0        
26   | 389.6           | 389.5           | 352.6          
27   | 6.1             | 6.1             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74387.5         | 72350.3         | 61424.3        
=================================================================
