COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11459.5         | 11334.5         | 9344.8         
2    | 656.5           | 656.3           | 609.3          
3    | 10.4            | 10.4            | 4.6            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32216.1         | 30582.9         | 25007.4        
10   | 3011.9          | 3006.5          | 2667.7         
11   | 125.2           | 125.2           | 112.6          
12   | 8.6             | 8.6             | 6.6            
13   | 0.8             | 0.8             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12922.1         | 12703.1         | 11326.7        
18   | 291.1           | 291.1           | 269.0          
19   | 3.1             | 3.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14083.4         | 13979.2         | 12225.1        
26   | 443.7           | 443.6           | 408.6          
27   | 6.1             | 6.1             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75238.7         | 73151.6         | 61982.5        
=================================================================
