COUNTRATE ANALYSIS: round_26.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11567.0         | 11440.5         | 9401.9         
2    | 664.1           | 663.0           | 625.2          
3    | 9.8             | 9.8             | 9.4            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32241.1         | 30621.1         | 25004.7        
10   | 3058.5          | 3053.5          | 2709.4         
11   | 126.5           | 126.2           | 118.8          
12   | 7.5             | 7.5             | 3.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12537.0         | 12339.8         | 10977.0        
18   | 293.0           | 293.5           | 274.3          
19   | 3.2             | 3.3             | 0.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13637.9         | 13540.5         | 11808.4        
26   | 439.0           | 439.9           | 408.5          
27   | 7.7             | 7.7             | 7.6            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74593.1         | 72547.4         | 61350.0        
=================================================================
