COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10457.6         | 10347.3         | 8514.5         
2    | 551.6           | 551.6           | 512.8          
3    | 9.1             | 9.1             | 8.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29885.6         | 28433.7         | 23487.9        
10   | 2503.5          | 2500.7          | 2223.9         
11   | 98.0            | 98.0            | 92.4           
12   | 4.3             | 4.3             | 3.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11778.7         | 11590.3         | 10345.8        
18   | 238.9           | 238.8           | 224.3          
19   | 3.1             | 3.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12476.6         | 12391.1         | 10831.0        
26   | 366.8           | 366.8           | 344.8          
27   | 4.9             | 4.9             | 0.0            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68379.4         | 66540.5         | 56589.7        
=================================================================
