COUNTRATE ANALYSIS: round_5.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10608.1         | 10495.3         | 8603.0         
2    | 577.9           | 576.8           | 539.2          
3    | 7.9             | 7.8             | 1.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30367.7         | 28908.5         | 23810.8        
10   | 2616.6          | 2612.3          | 2321.3         
11   | 105.1           | 105.1           | 98.6           
12   | 5.9             | 5.9             | 0.9            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13007.6         | 12800.0         | 11407.4        
18   | 285.0           | 285.3           | 265.4          
19   | 4.4             | 4.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14026.1         | 13927.5         | 12179.9        
26   | 411.6           | 411.1           | 378.6          
27   | 6.1             | 6.0             | 5.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72030.8         | 70146.9         | 59612.2        
=================================================================
