COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10619.3         | 10503.0         | 8633.2         
2    | 579.9           | 579.8           | 543.7          
3    | 9.9             | 9.9             | 9.0            
4    | 0.7             | 0.7             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30327.6         | 28820.7         | 23716.1        
10   | 2660.2          | 2655.3          | 2365.8         
11   | 104.5           | 104.5           | 96.5           
12   | 6.1             | 6.1             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15849.4         | 15577.8         | 13888.3        
18   | 411.5           | 411.4           | 380.9          
19   | 7.2             | 7.2             | 6.2            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17525.8         | 17394.0         | 15377.0        
26   | 493.5           | 493.4           | 459.4          
27   | 9.2             | 9.2             | 6.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78605.1         | 76573.1         | 65482.3        
=================================================================
