COUNTRATE ANALYSIS: round_14.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10385.0         | 10275.5         | 8413.3         
2    | 558.1           | 559.0           | 520.6          
3    | 7.7             | 7.7             | 3.9            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29645.2         | 28204.6         | 23204.1        
10   | 2550.5          | 2547.4          | 2254.8         
11   | 96.9            | 96.9            | 91.0           
12   | 4.7             | 4.6             | 2.3            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15092.9         | 14837.5         | 13238.2        
18   | 372.1           | 372.3           | 344.2          
19   | 7.5             | 7.5             | 0.6            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16561.0         | 16444.7         | 14494.5        
26   | 476.9           | 477.0           | 439.8          
27   | 11.4            | 11.3            | 5.6            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75770.8         | 73847.1         | 63013.1        
=================================================================
