COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10318.2         | 10202.2         | 8361.8         
2    | 552.8           | 552.8           | 518.5          
3    | 7.8             | 7.8             | 6.2            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29568.0         | 28110.3         | 23170.3        
10   | 2508.4          | 2504.3          | 2228.5         
11   | 95.6            | 95.6            | 81.2           
12   | 4.0             | 4.0             | 2.7            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14150.5         | 13913.5         | 12401.7        
18   | 325.9           | 325.8           | 291.2          
19   | 5.4             | 5.4             | 1.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15426.9         | 15315.8         | 13477.6        
26   | 449.1           | 449.1           | 421.2          
27   | 7.5             | 7.5             | 7.4            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73420.7         | 71494.6         | 60970.3        
=================================================================
