COUNTRATE ANALYSIS: round_2.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11129.0         | 11014.6         | 9053.4         
2    | 641.0           | 640.8           | 600.4          
3    | 11.8            | 11.8            | 8.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31468.3         | 29907.5         | 24483.7        
10   | 2883.1          | 2878.9          | 2554.5         
11   | 113.6           | 113.7           | 108.0          
12   | 5.3             | 5.3             | 4.9            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12737.5         | 12522.0         | 11144.3        
18   | 292.0           | 292.3           | 272.6          
19   | 4.5             | 4.5             | 1.8            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13706.8         | 13615.4         | 11889.2        
26   | 427.6           | 426.9           | 393.7          
27   | 8.3             | 8.2             | 2.8            
28   | 0.1             | 0.1             | 0.0            
29   | 0.1             | 0.1             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73429.9         | 71443.1         | 60517.6        
=================================================================
