COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10713.9         | 10602.3         | 8697.1         
2    | 582.7           | 582.8           | 546.5          
3    | 8.8             | 8.8             | 5.4            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30398.3         | 28902.4         | 23765.3        
10   | 2676.5          | 2671.4          | 2375.5         
11   | 102.3           | 102.3           | 95.8           
12   | 4.4             | 4.4             | 3.5            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14446.4         | 14208.7         | 12687.3        
18   | 342.3           | 342.4           | 320.8          
19   | 5.8             | 5.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15799.9         | 15681.7         | 13805.9        
26   | 455.3           | 455.3           | 420.3          
27   | 8.6             | 8.6             | 7.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75545.9         | 73577.5         | 62730.7        
=================================================================
