COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10596.5         | 10482.3         | 8597.1         
2    | 570.3           | 570.2           | 525.9          
3    | 8.7             | 8.7             | 1.3            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30024.1         | 28562.1         | 23542.6        
10   | 2575.3          | 2570.9          | 2286.7         
11   | 98.1            | 98.1            | 89.6           
12   | 5.6             | 5.6             | 4.4            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17020.9         | 16735.3         | 14983.6        
18   | 439.6           | 439.6           | 415.0          
19   | 7.7             | 7.7             | 4.2            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18983.2         | 18840.1         | 16746.8        
26   | 519.9           | 519.8           | 484.2          
27   | 11.1            | 11.1            | 2.6            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80861.9         | 78852.5         | 67684.2        
=================================================================
