COUNTRATE ANALYSIS: round_2.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10433.9         | 10313.8         | 8477.9         
2    | 541.9           | 541.7           | 495.4          
3    | 9.2             | 9.2             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29873.5         | 28403.7         | 23420.1        
10   | 2514.5          | 2509.9          | 2231.6         
11   | 95.0            | 95.0            | 88.2           
12   | 4.1             | 4.1             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11441.9         | 11246.3         | 10007.8        
18   | 245.4           | 245.3           | 222.1          
19   | 3.6             | 3.6             | 1.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12054.5         | 11972.3         | 10418.3        
26   | 359.6           | 359.4           | 332.5          
27   | 4.1             | 4.1             | 2.8            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67581.6         | 65708.7         | 55697.9        
=================================================================
