COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10380.6         | 10268.8         | 8403.0         
2    | 554.7           | 554.9           | 515.0          
3    | 9.2             | 9.1             | 2.9            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29799.2         | 28347.7         | 23329.7        
10   | 2583.7          | 2580.7          | 2302.8         
11   | 99.0            | 99.1            | 90.0           
12   | 6.6             | 6.5             | 4.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13894.7         | 13668.7         | 12181.5        
18   | 321.7           | 322.3           | 303.2          
19   | 5.7             | 5.8             | 3.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15113.5         | 15013.1         | 13172.3        
26   | 432.4           | 433.4           | 406.5          
27   | 7.5             | 7.5             | 5.7            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73209.3         | 71318.2         | 60720.5        
=================================================================
