COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11534.6         | 11413.9         | 9385.5         
2    | 656.1           | 656.1           | 604.5          
3    | 12.6            | 12.6            | 11.0           
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32351.9         | 30720.5         | 25066.6        
10   | 3096.1          | 3090.6          | 2734.5         
11   | 131.0           | 131.0           | 121.9          
12   | 6.8             | 6.8             | 5.1            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17120.2         | 16838.0         | 15035.5        
18   | 477.4           | 477.2           | 447.6          
19   | 9.4             | 9.4             | 6.2            
20   | 0.4             | 0.4             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19357.3         | 19207.5         | 17038.1        
26   | 578.9           | 578.9           | 545.7          
27   | 10.2            | 10.2            | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 85343.2         | 83153.5         | 71002.2        
=================================================================
