COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11570.8         | 11438.7         | 9400.0         
2    | 681.7           | 682.0           | 635.2          
3    | 10.9            | 11.0            | 8.6            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32263.8         | 30638.0         | 25005.4        
10   | 3070.4          | 3069.5          | 2724.8         
11   | 117.0           | 116.9           | 108.2          
12   | 7.0             | 6.9             | 6.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17153.1         | 16870.1         | 15077.7        
18   | 475.6           | 475.6           | 445.0          
19   | 8.7             | 8.7             | 5.7            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19251.5         | 19118.9         | 16972.4        
26   | 564.8           | 565.6           | 532.4          
27   | 14.9            | 14.8            | 7.9            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 85191.5         | 83018.1         | 70929.5        
=================================================================
