COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10446.1         | 10334.5         | 8488.8         
2    | 548.9           | 548.8           | 513.5          
3    | 6.6             | 6.6             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30101.7         | 28572.9         | 23510.0        
10   | 2608.5          | 2604.3          | 2322.2         
11   | 97.7            | 97.7            | 91.0           
12   | 5.9             | 5.9             | 4.7            
13   | 0.6             | 0.6             | 0.2            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16322.5         | 16039.2         | 14348.7        
18   | 415.3           | 415.2           | 390.7          
19   | 8.0             | 8.0             | 7.2            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18198.7         | 18057.3         | 15977.9        
26   | 524.4           | 524.2           | 487.5          
27   | 10.9            | 10.9            | 4.1            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79296.3         | 77226.6         | 66146.7        
=================================================================
