COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10325.9         | 10210.0         | 8376.4         
2    | 541.7           | 541.5           | 507.5          
3    | 7.9             | 7.9             | 5.6            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29714.9         | 28241.0         | 23282.4        
10   | 2530.0          | 2526.5          | 2243.8         
11   | 97.8            | 97.8            | 92.9           
12   | 4.1             | 4.1             | 2.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16414.1         | 16127.4         | 14406.1        
18   | 434.3           | 434.1           | 409.0          
19   | 6.7             | 6.7             | 4.3            
20   | 0.3             | 0.3             | 0.2            
21   | 0.1             | 0.1             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18243.9         | 18103.1         | 16025.5        
26   | 507.5           | 507.5           | 475.2          
27   | 8.8             | 8.8             | 6.3            
28   | 0.7             | 0.7             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78839.4         | 76818.3         | 65838.1        
=================================================================
