COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10684.2         | 10558.8         | 8650.8         
2    | 576.0           | 575.9           | 531.0          
3    | 7.1             | 7.1             | 5.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30378.4         | 28854.9         | 23725.2        
10   | 2660.5          | 2656.4          | 2360.5         
11   | 105.5           | 105.5           | 98.9           
12   | 5.3             | 5.3             | 1.2            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14791.1         | 14539.5         | 13011.1        
18   | 352.0           | 352.0           | 329.1          
19   | 5.2             | 5.2             | 0.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16186.6         | 16066.4         | 14253.1        
26   | 429.1           | 429.1           | 395.4          
27   | 8.4             | 8.4             | 6.0            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76190.1         | 74165.2         | 63368.0        
=================================================================
