COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10685.4         | 10575.5         | 8659.8         
2    | 593.2           | 592.4           | 545.7          
3    | 11.7            | 11.6            | 10.7           
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30507.2         | 28994.1         | 23796.4        
10   | 2697.9          | 2693.3          | 2403.6         
11   | 99.8            | 99.5            | 93.1           
12   | 4.9             | 4.8             | 2.4            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13173.7         | 12950.2         | 11582.0        
18   | 297.3           | 298.1           | 281.2          
19   | 4.0             | 4.1             | 0.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14134.5         | 14031.3         | 12393.1        
26   | 381.6           | 381.4           | 355.6          
27   | 7.2             | 7.2             | 5.7            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72599.3         | 70644.2         | 60129.7        
=================================================================
