COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10905.9         | 10787.3         | 8852.1         
2    | 610.7           | 610.8           | 565.3          
3    | 9.7             | 9.7             | 2.2            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31116.7         | 29582.0         | 24234.8        
10   | 2814.4          | 2810.6          | 2494.5         
11   | 115.9           | 115.8           | 109.9          
12   | 5.8             | 5.8             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11735.6         | 11539.7         | 10269.4        
18   | 249.9           | 249.8           | 229.7          
19   | 3.0             | 3.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12534.5         | 12447.2         | 10874.0        
26   | 373.9           | 374.0           | 350.1          
27   | 6.2             | 6.2             | 5.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70482.6         | 68542.3         | 57988.0        
=================================================================
