COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10525.9         | 10414.1         | 8514.9         
2    | 582.8           | 582.2           | 547.7          
3    | 9.9             | 9.9             | 6.6            
4    | 0.6             | 0.6             | 0.2            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30172.3         | 28658.4         | 23587.5        
10   | 2619.1          | 2613.5          | 2332.5         
11   | 98.6            | 98.6            | 93.3           
12   | 5.1             | 5.1             | 2.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12403.3         | 12205.6         | 10898.9        
18   | 271.1           | 270.7           | 244.1          
19   | 3.7             | 3.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13195.3         | 13103.7         | 11510.6        
26   | 367.8           | 367.7           | 335.3          
27   | 5.1             | 5.0             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70260.8         | 68339.0         | 58074.2        
=================================================================
