COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10679.0         | 10563.1         | 8670.5         
2    | 582.8           | 582.7           | 539.0          
3    | 10.4            | 10.4            | 7.5            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30490.0         | 28987.4         | 23848.8        
10   | 2649.8          | 2646.2          | 2358.9         
11   | 102.6           | 102.6           | 95.7           
12   | 5.3             | 5.3             | 4.0            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11696.0         | 11507.4         | 10231.8        
18   | 250.7           | 250.6           | 225.1          
19   | 3.5             | 3.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12246.4         | 12158.3         | 10593.3        
26   | 367.5           | 367.5           | 344.7          
27   | 5.4             | 5.4             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69090.0         | 67190.9         | 56919.3        
=================================================================
