COUNTRATE ANALYSIS: round_6.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10647.7         | 10526.6         | 8631.9         
2    | 573.7           | 573.2           | 537.4          
3    | 9.0             | 8.9             | 8.6            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30321.2         | 28824.4         | 23700.8        
10   | 2664.9          | 2661.0          | 2364.8         
11   | 106.4           | 106.5           | 100.8          
12   | 5.5             | 5.5             | 4.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11357.4         | 11168.0         | 9945.7         
18   | 237.6           | 237.6           | 216.4          
19   | 3.0             | 3.0             | 0.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11872.3         | 11789.7         | 10261.5        
26   | 369.2           | 369.2           | 344.9          
27   | 4.1             | 4.2             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68172.8         | 66278.7         | 56118.3        
=================================================================
