COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10250.4         | 10142.9         | 8303.0         
2    | 564.2           | 564.0           | 517.7          
3    | 10.0            | 10.0            | 5.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29620.1         | 28150.3         | 23221.2        
10   | 2468.6          | 2464.9          | 2192.9         
11   | 92.9            | 92.9            | 87.8           
12   | 5.1             | 5.1             | 0.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14157.9         | 13924.8         | 12427.1        
18   | 328.6           | 328.5           | 303.7          
19   | 5.1             | 5.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15374.4         | 15265.8         | 13452.8        
26   | 428.6           | 428.6           | 396.5          
27   | 8.9             | 8.9             | 2.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73315.4         | 71392.6         | 60910.6        
=================================================================
