COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10312.9         | 10198.6         | 8335.7         
2    | 558.2           | 557.9           | 491.0          
3    | 10.5            | 10.5            | 6.2            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29638.9         | 28208.0         | 23235.3        
10   | 2527.0          | 2524.1          | 2250.1         
11   | 94.5            | 94.5            | 87.3           
12   | 3.7             | 3.7             | 2.9            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14444.5         | 14205.5         | 12658.1        
18   | 341.6           | 341.6           | 313.9          
19   | 4.9             | 4.9             | 3.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15759.0         | 15641.9         | 13771.1        
26   | 445.7           | 445.6           | 418.7          
27   | 7.6             | 7.6             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74149.7         | 72245.4         | 61573.9        
=================================================================
