COUNTRATE ANALYSIS: round_2.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10983.7         | 10865.4         | 8926.7         
2    | 607.4           | 607.4           | 558.0          
3    | 10.1            | 10.1            | 9.3            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31173.5         | 29608.4         | 24250.9        
10   | 2847.8          | 2843.6          | 2526.3         
11   | 109.3           | 109.3           | 102.4          
12   | 6.0             | 6.0             | 4.7            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11947.4         | 11752.4         | 10461.2        
18   | 271.0           | 271.0           | 243.9          
19   | 4.0             | 4.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12661.5         | 12568.7         | 10956.4        
26   | 398.6           | 398.6           | 374.0          
27   | 5.5             | 5.5             | 1.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71026.6         | 69051.3         | 58415.1        
=================================================================
