COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10422.8         | 10307.9         | 8438.6         
2    | 561.6           | 561.9           | 524.8          
3    | 9.1             | 9.1             | 8.6            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29929.7         | 28450.5         | 23429.1        
10   | 2554.5          | 2550.2          | 2267.0         
11   | 99.5            | 99.9            | 93.7           
12   | 5.3             | 5.3             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13375.7         | 13156.3         | 11716.2        
18   | 309.1           | 308.5           | 287.5          
19   | 5.2             | 5.1             | 3.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14441.7         | 14332.5         | 12556.1        
26   | 424.4           | 424.7           | 393.4          
27   | 6.5             | 6.4             | 5.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72145.3         | 70219.0         | 59723.5        
=================================================================
