COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10439.9         | 10326.0         | 8444.1         
2    | 563.3           | 562.8           | 526.5          
3    | 8.7             | 8.7             | 7.5            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29913.3         | 28467.2         | 23411.5        
10   | 2580.5          | 2575.3          | 2286.7         
11   | 98.7            | 98.5            | 91.8           
12   | 6.4             | 6.4             | 5.4            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12969.0         | 12754.4         | 11360.6        
18   | 290.4           | 290.7           | 269.9          
19   | 5.1             | 5.1             | 0.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14006.3         | 13906.5         | 12150.4        
26   | 410.7           | 411.6           | 384.4          
27   | 5.9             | 6.0             | 4.4            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71299.2         | 69420.2         | 58943.9        
=================================================================
