COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10527.3         | 10427.0         | 8565.2         
2    | 564.4           | 566.3           | 532.0          
3    | 9.5             | 9.7             | 8.9            
4    | 0.3             | 0.3             | 0.0            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30052.6         | 28581.9         | 23523.0        
10   | 2573.1          | 2573.5          | 2286.0         
11   | 95.8            | 95.8            | 91.2           
12   | 4.5             | 4.5             | 3.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15080.3         | 14832.7         | 13223.8        
18   | 375.3           | 376.3           | 351.5          
19   | 5.8             | 5.8             | 0.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16668.3         | 16560.5         | 14590.7        
26   | 478.5           | 479.8           | 449.4          
27   | 10.0            | 10.0            | 6.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76446.1         | 74524.9         | 63631.6        
=================================================================
