COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10675.3         | 10559.9         | 8666.3         
2    | 592.6           | 592.3           | 548.6          
3    | 8.3             | 8.3             | 6.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30575.9         | 29033.3         | 23875.5        
10   | 2702.4          | 2697.5          | 2392.0         
11   | 103.2           | 103.2           | 95.5           
12   | 6.0             | 6.0             | 3.7            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16350.0         | 16072.9         | 14362.0        
18   | 427.5           | 427.5           | 403.1          
19   | 6.1             | 6.1             | 1.7            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18133.0         | 17994.1         | 15924.6        
26   | 512.9           | 512.9           | 482.9          
27   | 11.5            | 11.5            | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80105.6         | 78026.4         | 66762.1        
=================================================================
