COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10564.7         | 10452.9         | 8573.4         
2    | 573.2           | 573.1           | 533.4          
3    | 10.9            | 10.9            | 7.7            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30174.9         | 28672.1         | 23610.4        
10   | 2616.9          | 2614.5          | 2323.3         
11   | 101.3           | 101.3           | 94.5           
12   | 6.9             | 6.9             | 5.9            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15646.2         | 15375.5         | 13736.3        
18   | 386.2           | 386.3           | 364.0          
19   | 6.7             | 6.7             | 1.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17284.4         | 17153.1         | 15159.4        
26   | 491.8           | 491.7           | 461.2          
27   | 7.5             | 7.6             | 6.8            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77872.6         | 75853.7         | 64877.3        
=================================================================
