COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10579.1         | 10461.6         | 8565.8         
2    | 578.7           | 577.8           | 533.6          
3    | 8.5             | 8.4             | 7.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30174.5         | 28682.2         | 23607.2        
10   | 2610.0          | 2606.8          | 2313.9         
11   | 102.8           | 102.8           | 95.3           
12   | 5.1             | 5.1             | 3.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11425.2         | 11242.6         | 9991.7         
18   | 245.1           | 244.8           | 223.9          
19   | 4.2             | 4.2             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12107.1         | 12024.1         | 10452.6        
26   | 359.2           | 359.4           | 330.0          
27   | 6.0             | 5.9             | 5.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68206.2         | 66326.6         | 56130.3        
=================================================================
