COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10235.7         | 10127.2         | 8291.3         
2    | 550.8           | 550.5           | 516.2          
3    | 8.9             | 8.9             | 7.9            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29506.4         | 28087.2         | 23143.1        
10   | 2492.1          | 2488.5          | 2219.1         
11   | 94.1            | 94.1            | 87.6           
12   | 5.2             | 5.2             | 3.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11098.2         | 10923.4         | 9704.3         
18   | 228.6           | 228.5           | 204.6          
19   | 3.0             | 3.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11512.9         | 11431.3         | 9940.1         
26   | 338.0           | 337.8           | 310.6          
27   | 4.1             | 4.1             | 0.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66079.0         | 64290.5         | 54428.1        
=================================================================
