COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10568.6         | 10453.4         | 8572.1         
2    | 577.4           | 577.3           | 534.9          
3    | 10.0            | 10.0            | 6.6            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30327.8         | 28820.8         | 23725.4        
10   | 2636.6          | 2632.4          | 2341.8         
11   | 98.5            | 98.5            | 84.8           
12   | 5.1             | 5.1             | 2.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17022.0         | 16735.6         | 14952.2        
18   | 466.5           | 466.4           | 438.9          
19   | 8.8             | 8.8             | 7.1            
20   | 0.4             | 0.4             | 0.0            
21   | 0.1             | 0.1             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19139.4         | 18988.9         | 16854.8        
26   | 546.6           | 546.5           | 514.0          
27   | 11.9            | 11.9            | 10.5           
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81420.8         | 79357.2         | 68045.8        
=================================================================
