COUNTRATE ANALYSIS: round_18.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10395.4         | 10275.9         | 8444.1         
2    | 556.6           | 556.0           | 517.5          
3    | 9.9             | 10.0            | 9.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29848.4         | 28386.2         | 23397.3        
10   | 2566.2          | 2562.2          | 2276.5         
11   | 100.3           | 100.6           | 94.2           
12   | 5.2             | 5.2             | 2.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16662.5         | 16379.9         | 14666.8        
18   | 420.7           | 420.5           | 396.0          
19   | 9.0             | 9.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18616.5         | 18469.0         | 16400.5        
26   | 510.2           | 509.5           | 481.1          
27   | 10.4            | 10.4            | 7.9            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79712.1         | 77695.3         | 66693.6        
=================================================================
