COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10343.1         | 10240.3         | 8387.8         
2    | 544.3           | 544.8           | 512.7          
3    | 8.5             | 8.5             | 7.2            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29702.1         | 28234.5         | 23287.5        
10   | 2510.8          | 2509.0          | 2229.6         
11   | 97.7            | 97.6            | 90.3           
12   | 5.0             | 4.9             | 1.2            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12969.3         | 12765.1         | 11396.8        
18   | 278.3           | 278.3           | 262.3          
19   | 3.7             | 3.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13893.3         | 13796.8         | 12159.3        
26   | 368.2           | 368.1           | 346.3          
27   | 5.9             | 5.9             | 2.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70730.8         | 68858.3         | 58684.0        
=================================================================
