COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10313.0         | 10201.5         | 8357.6         
2    | 539.9           | 539.4           | 502.2          
3    | 9.2             | 9.2             | 5.6            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29679.1         | 28208.6         | 23275.9        
10   | 2495.6          | 2491.1          | 2222.9         
11   | 90.0            | 90.1            | 86.5           
12   | 3.6             | 3.6             | 3.3            
13   | 0.2             | 0.2             | 0.1            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13464.7         | 13240.3         | 11829.3        
18   | 293.9           | 293.7           | 272.0          
19   | 3.5             | 3.5             | 0.7            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14537.4         | 14433.8         | 12753.5        
26   | 384.0           | 383.6           | 360.1          
27   | 5.7             | 5.7             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71820.3         | 69904.8         | 59669.7        
=================================================================
