COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11199.2         | 11077.5         | 9067.9         
2    | 644.4           | 644.6           | 601.1          
3    | 11.3            | 11.3            | 10.3           
4    | 0.7             | 0.7             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31498.4         | 29945.1         | 24508.3        
10   | 2880.8          | 2878.0          | 2559.5         
11   | 110.3           | 110.4           | 103.6          
12   | 5.9             | 5.9             | 5.8            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12233.3         | 12036.1         | 10743.9        
18   | 271.1           | 271.1           | 255.5          
19   | 3.8             | 3.8             | 2.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13154.7         | 13063.6         | 11430.3        
26   | 387.0           | 386.5           | 359.7          
27   | 6.0             | 6.0             | 0.1            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72407.2         | 70441.1         | 59648.0        
=================================================================
